Transect,State,Address,Code,ID,PIN,Sex,Year,Arrival,Wean,Death,L15,Y,Longitude,Latitude,Dist,Dissection_date,DaysInLab,,BW,L,LCd,Spleen,Left_testis,Right_testis,Testes,Lepid,Seminal_vesicles,Uterus,Ovaria,Grav,Litters,NN,MM,FF,Protocol,ASP,SYP,TM,Taenia taeniformis,Ectoparasites,Note
HZ_BR,Germany,Neulöwenberg,NEULO9,SK,3175,F,2015,10/10/15,1F,Dissection,,,13.197,52.9008333333,,10/11/15,1,,18.52,83.2,83.6,0.031,,,,,,,0.0077,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Gottesgabe 1,GOTTES,SK,3176,F,2015,10/10/15,1F,Dissection,,,14.183,52.6377777778,,10/11/15,1,,15.81,81.3,74.9,0.0381,,,,,,,0.0096,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Gottesgabe 1,GOTTES,SK,3177,F,2015,10/10/15,1F,Dissection,,,14.183,52.6377777778,,10/11/15,1,,11.85,75,73,0.0249,,,,,,,0.0054,B-,,,,,A,10,0,0,0,,
HZ_BR,Germany,Stegelitz 1,STEG1,SK,3178,M,2015,10/11/15,1M,Dissection,,,13.843,53.1266666667,,10/12/15,1,,16.23,83,73.8,0.0355,0.0707,0.0705,0.0706,0.0194,0.1366,,,,,,,,A,30,0,0,0,,
HZ_BR,Germany,Sternfelde 2,STERNF2,SK,3179,M,2015,10/11/15,1M,Dissection,,,13.97,53.0038888889,,10/12/15,1,,17.1,79.5,70.3,0.0303,0.0657,0.072,0.0689,0.0203,0.1802,,,,,,,,A,0,27,0,0,,
HZ_BR,Germany,Sternfelde 2,STERNF2,SK,3180,F,2015,10/11/15,1F,Dissection,,,13.97,53.0038888889,,10/12/15,1,,22.6,88.6,76.6,0.0285,,,,,,,0.0126,B-,,,,,A,0,44,0,0,,
HZ_BR,Germany,Dobberzin 8,DOBB8,SK,3181,M,2015,10/11/15,1M,Dissection,,,14.036,53.0202777778,,10/12/15,1,,16.79,73.3,61.7,0.076,0.0192,0.0204,0.0198,0.0108,0.1219,,,,,,,,A,10,2,0,0,,
HZ_BR,Germany,Sternfelde 2,STERNF2,SK,3182,M,2015,10/11/15,1M,Dissection,,,13.97,53.0038888889,,10/12/15,1,,15.55,82.3,74.3,0.0238,0.0665,0.0661,0.0663,0.0179,0.1241,,,,,,,,A,0,22,0,0,,
HZ_BR,Germany,Britz 2,BRITZ2,SK,3183,M,2015,10/11/15,1M,Dissection,,,13.812,52.8875,,10/12/15,1,,14.34,80.8,74.9,0.0172,0.0687,0.0715,0.0701,0.0189,0.0832,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Linde 53,LINDE53,SK,3184,M,2015,10/11/15,1M,Dissection,,,13.128,52.8925,,10/12/15,1,,13.88,78.2,75.3,0.0248,0.0681,0.0691,0.0686,0.0137,0.0413,,,,,,,,A,0,4,0,0,,
HZ_BR,Germany,Britz 2,BRITZ2,SK,3185,M,2015,10/11/15,1M,Dissection,,,13.812,52.8875,,10/12/15,1,,10.66,68,63.2,0.025,0.04,0.0397,0.0399,0.0111,0.0221,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Sternfelde 2,STERNF2,SK,3186,M,2015,10/11/15,1M,Dissection,,,13.97,53.0038888889,,10/12/15,1,,19.35,86.6,79.4,0.0298,0.0613,0.0614,0.0614,0.0206,0.1473,,,,,,,,A,52,4,0,0,,
HZ_BR,Germany,Erkner Kinderbauernhof,ERKNKI,SK,3187,M,2015,10/11/15,1M,Dissection,,,13.7577777778,52.3991666667,,10/12/15,1,,21.82,86.8,91.2,0.0368,0.0722,0.076,0.0741,0.0254,0.2292,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Rutenberg 41,RUTE41,SK,3188,F,2015,10/11/15,1F,Dissection,,,13.3061111111,53.2536111111,,10/12/15,1,,17.39,86,80.2,0.022,,,,,,,0.006,B-,,,,,A,58,0,0,0,,
HZ_BR,Germany,Triepkendorf 30,TRIEP30,SK,3189,M,2015,10/11/15,1M,Dissection,,,13.3305555556,53.2902777778,,10/12/15,1,,18.02,80,78.6,0.0176,0.0623,0.0665,0.0644,0.0176,0.0606,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Rutenberg Rehof,RUTERE,SK,3190,M,2015,10/11/15,1M,Dissection,,,13.3061111111,53.2536111111,,10/12/15,1,,12.83,75.8,73.6,0.0165,0.0735,0.0761,0.0748,0.02,0.0731,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Lychen 6,LYCHE6,SK,3191,M,2015,10/12/15,1M,Dissection,,,13.3122222222,53.2241666667,,10/12/15,0,,13.05,75.8,79.7,0.025,0.0666,0.0682,0.0674,0.0148,0.0287,,,,,,,,A,8,0,0,0,,
HZ_BR,Germany,Lychen 6,LYCHE6,SK,3192,F,2015,10/12/15,1F,Dissection,,,13.3122222222,53.2241666667,,10/12/15,0,,15.51,77.3,78,0.0241,,,,,,,0.0041,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Altthymen 26,ALTTH,SK,3193,F,2015,10/12/15,1F,Dissection,,,13.1647222222,53.24,,10/12/15,0,,25.17,88.6,82.8,0.0529,,,,,,,0.0148,B+,4,,,,A,8,0,30,0,,
HZ_BR,Germany,Schiffmühle 29,SCHIFF29,SK,3194,M,2015,10/12/15,1M,Dissection,,,14.0569444444,52.8091666667,,10/12/15,0,,14.55,73.8,75.8,0.0619,0.0691,0.0705,0.0698,0.0187,0.11,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Pausien,PAUS,SK,3195,M,2015,10/12/15,1M,Dissection,,,13.0208333333,52.8186111111,,10/12/15,0,,20.52,84.3,87.2,0.0274,0.0839,0.0914,0.0877,0.0363,0.252,,,,,,,,A,0,0,18,0,,
HZ_BR,Germany,Beetz 95A - horses,BEETZL,SK,3196,F,2015,10/12/15,1F,Dissection,,,13.0208333333,52.8186111111,,10/12/15,0,,14.74,80.3,89.1,0.0246,,,,,,,0.0098,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Beetz 95A - horses,BEETZL,SK,3197,M,2015,10/12/15,1M,Dissection,,,13.0208333333,52.8186111111,,10/12/15,0,,17.06,81.1,94.4,0.0307,0.0881,0.0911,0.0896,0.0324,0.172,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Beetz 95A - horses,BEETZL,SK,3198,F,2015,10/12/15,1F,Dissection,,,13.0208333333,52.8186111111,,10/12/15,0,,17.15,83.6,87.1,0.0339,,,,,,,0.0089,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3199,M,2015,10/12/15,1M,Dissection,,,13.6025,52.2225,,10/12/15,0,,19.61,84.3,85.7,0.049,0.0759,0.0795,0.0777,0.0297,0.1171,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3200,M,2015,10/12/15,1M,Dissection,,,13.6025,52.2225,,10/12/15,0,,13.34,71.7,79.2,0.0511,0.0366,0.0414,0.039,0.0087,,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3201,F,2015,10/12/15,1F,Dissection,,,13.6025,52.2225,,10/12/15,0,,17.37,74.2,78.5,0.0482,,,,,,,0.0072,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3202,F,2015,10/12/15,1F,Dissection,,,13.6025,52.2225,,10/12/15,0,,20.12,83.7,87.5,0.1342,,,,,,,0.008,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3203,F,2015,10/12/15,1F,Dissection,,,13.6025,52.2225,,10/12/15,0,,10.53,67.8,69.2,0.0459,,,,,,,0.0021,B-,,,,,A,0,154,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3204,M,2015,10/12/15,1M,Dissection,,,13.6025,52.2225,,10/12/15,0,,13.12,66.5,74.5,0.0658,0.0238,0.0251,0.0245,0.0056,,,,,,,,,A,0,65,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3205,F,2015,10/12/15,1F,Dissection,,,13.6025,52.2225,,10/12/15,0,,13.04,73.2,75.4,0.0321,,,,,,,,B-,,,,,A,0,30,0,0,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3206,F,2015,10/12/15,1F,Dissection,,,13.6025,52.2225,,10/12/15,0,,17.36,76.8,91,0.0628,,,,,,,0.0054,B-,,,,,A,0,0,0,0,,
HZ_BR,Germany,Schenkendorf 8 - horses,SCHEN8h,SK,3207,M,2015,10/12/15,1M,Dissection,,,13.595,52.2747222222,,10/13/15,1,,17.89,86,90.9,0.036,0.0902,0.096,0.0931,0.0315,0.1851,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Schenkendorf 8 - horses,SCHEN8h,SK,3208,M,2015,10/12/15,1M,Dissection,,,13.595,52.2747222222,,10/13/15,1,,15.05,76.7,87.3,0.0529,0.0748,0.0739,0.0744,,0.0957,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Schenkendorf 8 - horses,SCHEN8h,SK,3209,F,2015,10/12/15,1F,Dissection,,,13.595,52.2747222222,,10/13/15,1,,15.65,79.9,87.8,0.0274,,,,,,,0.0066,B+,5,,,,A,0,0,0,0,,
HZ_BR,Germany,Schenkendorf 8 - food,SCHEN8f,SK,3210,F,2015,10/12/15,1F,Dissection,,,13.598,52.2738888889,,10/13/15,1,,12.49,72,,0.0381,,,,,,,,B-,,,,,A,0,24,0,0,,
HZ_BR,Germany,Marienhof 6,MARIE,SK,3211,M,2015,10/12/15,1M,Dissection,,,13.5994444444,52.2458333333,,10/13/15,1,,22.95,91.2,91.3,0.0297,0.1102,0.1137,0.112,0.038,0.2788,,,,,,,,A,0,32,0,0,,
HZ_BR,Germany,Buchholz 30,BUCHH,SK,3212,M,2015,10/12/15,1M,Dissection,,,13.788,52.5844444444,,10/13/15,1,,22.33,87.8,95.3,0.0229,0.0715,0.0774,0.0745,0.0337,0.2931,,,,,,,,A,0,0,0,0,,
HZ_BR,Germany,Schenkendorf 8 - horses,SCHEN8h,SK,3213,F,2015,10/12/15,1F,Dissection,,,13.595,52.2747222222,,10/13/15,1,,18.21,,,0.0364,,,,,,,0.0081,,,,,,A,0,46,0,0,,
HZ_BAV,Germany,Letzau,LETZ,SK,3301,F,2015,9/22/15,1F,Dead in trap,,,12.245,49.6772222222,,9/22/15,0,,18.76,88.2,93.7,,,,,,,,,B+,8,,,,B,,,,,NA,
HZ_BAV,Germany,Klessing 2,KLESS2,SK,3302,F,2015,9/22/15,1F,Dead in trap,,,12.5027777778,49.1527777778,,9/22/15,0,,9.7,69.5,64,,,,,,,,,B-,,,,,B,,,,,NA,
HZ_BAV,Germany,Michelstahl 17,MICH17,SK,3303,F,2015,9/23/15,1F,Dead in trap,,,12.5930555556,49.4263888889,,9/23/15,0,,18.43,88.9,87.7,,,,,,,,,,,,,,B,,,,,1,
HZ_BAV,Germany,Thalmassing 5,THALM5,SK,3304,M,2015,9/23/15,1M,Dead in trap,,,12.16,48.9133333333,,9/23/15,0,,13,,,,,,,,,,,,,,,,B,,,,,NA,
HZ_BAV,Germany,Neuallkofen 2,NEUALL,SK,3305,M,2015,9/23/15,1M,Dead in trap,,,12.2675,48.9719444444,,9/23/15,0,,16.72,85.4,81,,,,,,,,,,,,,,B,,,,,NA,
HZ_BAV,Germany,Zaitzkofen 36,ZAIT36,SK,3306,M,2015,9/23/15,1M,Dead in trap,,,12.2094444444,48.8375,,9/23/15,0,,14.35,78.8,77.9,,,,,,,,,,,,,,B,,,,,NA,
HZ_BAV,Germany,Unterschneidhart 5,UNSCHH,SK,3307,M,2015,9/23/15,1M,Dissection,,,12.0513888889,48.8594444444,,9/23/15,0,,16.1,84.2,78.4,,,,,,,,,,,,,,B,,,,,3,
HZ_BAV,Germany,Letzau,LETZ,SK,3308,F,2015,9/22/15,1F,Dissection,,,12.245,49.6772222222,,9/22/15,0,,5.9,58.5,65,,,,,,,,,,,,,,B,,,,,1,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3309,M,2015,9/22/15,1M,Dead in cage,,,12.2875,49.6044444444,,9/23/15,1,,12.22,72.9,69.9,,,,,,,,,,,,,,B,,,,,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3310,M,2015,9/22/15,1M,Dead in cage,,,12.2875,49.6044444444,,9/23/15,1,,7.32,60.9,66.8,,,,,,,,,,,,,,B,,,,,NA,
HZ_BAV,Germany,Klessing 2,KLESS2,SK,3311,F,2015,9/24/15,1F,Dead in cage,,,12.5027777778,49.1527777778,,9/24/15,0,,10.05,69.1,60.7,,,,,,,,,B-,,,,,B,,,,,NA,
HZ_BAV,Germany,Thalmassing 5,THALM5,SK,3312,F,2015,9/24/15,1F,Dead in trap,,,12.16,48.9133333333,,9/24/15,0,,23.23,83,75,,,,,,,,,B+,6,,,,B,,,,,NA,
HZ_BAV,Germany,Stadtberg 1,STADT1,SK,3313,M,2015,9/24/15,1M,Dead in trap,,,12.149,48.918,,9/24/15,0,,12.96,73.1,70.2,,,,,,,,,,,,,,B,,,,,NA,
HZ_BAV,Germany,Klessing 2,KLESS2,SK,3314,F,2015,9/24/15,1F,Dissection,,,12.5027777778,49.1527777778,,9/25/15,1,,11.51,74.1,78.9,,,,,,,,,B-,,,,,B,,,,,3,
HZ_BAV,Germany,Zumhof 16,ZUM16,SK,3315,M,2015,9/24/15,1M,Dissection,,,12.4319444444,49.06,,9/25/15,1,,7.79,62.7,62.3,,,,,,,,,,,,,,B,,,,,1,
HZ_BAV,Germany,Grassersdorf 12,GRAS12,SK,3316,F,2015,9/24/15,1F,Dissection,,,12.213,49.464,,9/25/15,1,,7.42,61.9,64.9,,,,,,,,,B-,,,,,B,,,,,0,
HZ_BAV,Germany,Schierling 39,SCHI39,SK,3317,M,2015,9/24/15,1M,Dead in cage,,,12.145,48.834,,9/25/15,1,,14.03,80.5,78.7,,,,,,,,,,,,,,B,,,,,NA,
HZ_BAV,Germany,Rötz 2,ROTZG2,SK,3318,M,2015,9/25/15,1M,Dissection,,,12.5405555556,49.3416666667,,9/25/15,0,,10.9,74.6,77.2,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Tauchersdorf 6,TAUCH6,SK,3319,M,2015,9/25/15,1M,Dissection,,,12.2455555556,49.4766666667,,9/25/15,0,,8.63,63.1,71.8,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Pillmersried 44,PILM44,SK,3320,M,2015,9/25/15,1M,Dissection,,,12.514,49.391,,9/25/15,0,,12.8,73.2,80.1,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Gottschalling,GOTT,SK,3321,F?,2015,9/22/15,1F,Dissection,,,11.984,47.788,,9/25/15,3,,,,,,,,,,,,,,,,,,,,,,,,mummy
HZ_BAV,Germany,Pillmersried 44,PILM44,SK,3322,M,2015,9/26/15,1M,Dissection,,,12.514,49.391,,9/26/15,0,,18.32,78,86,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Münchshof 2,MUNSF2,SK,3323,F,2015,9/26/15,1F,Dissection,,,12.118,49.362,,9/26/15,0,,18.45,86.2,91.5,,,,,,,,,B-,,,,,B,,,,,0,
HZ_BAV,Germany,Dünzling 3,DUNZL3,SK,3324,M,2015,9/26/15,1M,Dissection,,,12.113,48.886,,9/26/15,0,,16.74,84,68,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Paring 202,PARIN,SK,3325,F,2015,9/26/15,1F,Dissection,,,12.093,48.852,,9/26/15,0,,5.84,52.8,55.8,,,,,,,,,B-,,,,,B,,,,,0,
HZ_BAV,Germany,Obersanding 2,OBERS2,SK,3326,M,2015,9/26/15,1M,Dead in cage,,,12.161,48.887,,9/27/15,1,,16.97,84.2,75.5,,,,,,,,,,,,,,B,,,,,1,
HZ_BAV,Germany,Bauhof 5,BAUH5,SK,3327,M,2015,9/27/15,1M,Dissection,,,12.506,49.352,,9/27/15,0,,15.93,81.7,88,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Trobelsdorf 4,TROB4,SK,3328,F,2015,9/27/15,1F,Dissection,,,12.245,49.6772222222,,9/27/15,0,,9.58,73.6,74.7,,,,,,,,,B-,,,,,B,,,,,0,
HZ_BAV,Germany,Engelsberg 1,ENGEL1,SK,3329,M,2015,9/27/15,1M,Dissection,,,12.3844444444,49.0919444444,,9/27/15,0,,13.57,73.1,84.6,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Engelsberg 1,ENGEL1,SK,3330,M,2015,9/27/15,1M,Dissection,,,12.3844444444,49.0919444444,,9/27/15,0,,14.17,74.3,90.6,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,Letzau,LETZ,SK,3331,F,2015,9/27/15,1F,Dissection,,,12.245,49.6772222222,,9/27/15,0,,11.65,67.3,78.9,,,,,,,,,B-,,,,,B,,,,,0,
HZ_BAV,Germany,Pemfling 12,PEMF12,SK,3332,F,2015,9/27/15,1F,Dissection,,,12.606,49.262,,9/27/15,0,,15.93,78.5,76.5,,,,,,,,,B-,,,,,B,,,,,0,
HZ_BAV,Germany,Engelsberg 1,ENGEL1,SK,3333,F,2015,9/27/15,1F,Dissection,,,12.3844444444,49.0919444444,,9/27/15,0,Apodemus,12.37,75.7,85.1,,,,,,,,,B-,,,,,B,,,,,0,
HZ_BAV,Germany,Grossbergerdorf 9,GROSB9,SK,3334,F,2015,9/27/15,1F,Dissection,,,12.523,49.367,,9/28/15,1,,15.26,80.7,74.9,,,,,,,,,B-,,,,,B,,,,0,0,
HZ_BAV,Germany,Pemfling 12,PEMF12,SK,3335,F,2015,9/27/15,1F,Dissection,,,12.606,49.262,,9/28/15,1,,20.92,90.7,84.6,,,,,,,,,B-,,,,,B,,,,0,0,
HZ_BAV,Germany,Pemfling 12,PEMF12,SK,3336,F,2015,9/27/15,1F,Dissection,,,12.606,49.262,,9/28/15,1,,25.44,87.2,83,,,,,,,,,B+,6,,,,B,,,,1,2,
HZ_BAV,Germany,Pemfling 12,PEMF12,SK,3337,F,2015,9/27/15,1F,Dissection,,,12.606,49.262,,9/28/15,1,,12.18,72.8,73.1,,,,,,,,,B-,,,,,B,,,,0,,
HZ_BAV,Germany,Pemfling 12,PEMF12,SK,3338,F,2015,9/27/15,1F,Dissection,,,12.606,49.262,,9/28/15,1,,17.04,82,79.4,,,,,,,,,B+,5,,,,B,,,,0,2,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3339,F,2015,9/27/15,1F,Dissection,,,12.2875,49.6044444444,,9/28/15,1,,13.24,76,72.1,,,,,,,,,B-,,,,,B,,,,,4,
HZ_BAV,Germany,Hof 12,HOF12,SK,3340,M,2015,9/28/15,1M,Dissection,,,12.4069444444,49.4636111111,,9/28/15,0,,15.14,78.1,86.6,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3341,M,2015,9/28/15,1M,Dissection,,,12.2355555556,48.8855555556,,9/28/15,0,,18.38,84.1,75.9,,,,,,,,,,,,,,B,,,,,0,
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3342,M,2015,9/28/15,1M,Dissection,,,12.2355555556,48.8855555556,,9/28/15,0,,9.08,,,,,,,,,,,,,,,,B,,,,0,8,
HZ_BAV,Germany,Unterprombach 1,UNPRO1,SK,3343,F,2015,9/28/15,1F,Dissection,,,12.5280555556,49.1641666667,,9/28/15,0,,18.82,84.5,81.9,,,,,,,,,B+,4,,,,B,,,,0,0,
HZ_BAV,Germany,Mattenzell 11,MATT11,SK,3344,F,2015,9/28/15,1F,Dissection,,,12.4355555556,49.1144444444,,9/28/15,0,,12.95,78.7,71.6,,,,,,,,,B+,5,,,,B,,,,0,0,
HZ_BAV,Germany,Mattenzell 11,MATT11,SK,3345,F,2015,9/28/15,1F,Dead in cage,,,12.4355555556,49.1144444444,,9/28/15,0,,15.78,78.8,67.8,,,,,,,,,B+,3,,,,B,,,,,2,
HZ_BAV,Germany,Nunzenried 11,NUNZ11,SK,3346,M,2015,9/29/15,1M,Dead in trap,,,12.4491666667,49.4547222222,,9/29/15,0,,18.76,90.3,,,,,,,,,,,,,,,B,,,,,,
HZ_BAV,Germany,Niedermurach,NIEDMU,SK,3347,F,2015,9/29/15,1F,Dead in cage,,,12.3775,49.4488888889,,9/29/15,0,,18.06,85.1,86.8,,,,,,,,,B+,7,,,,B,,,,0,,
HZ_BAV,Germany,Geisling 7,GEISL7,SK,3348,F,2015,9/29/15,1F,Dissection,,,12.3166666667,48.9716666667,,9/29/15,0,,27.3,96.2,87.6,,,,,,,,,B+,7,,,,B,,,,0,,
HZ_BAV,Germany,Wieden 1,WIED1,SK,3349,F,2015,9/29/15,1F,Dead in cage,,,12.5019444444,49.1447222222,,9/29/15,0,,19.64,95.3,85.4,,,,,,,,,B -,,,,,B,,,,,,
HZ_BR,Germany,Hohenwutzen 30,HOWZ30,SK,3350,F,2015,10/6/15,1F,Dissection,,,14.119,52.8366666667,,10/6/15,0,,,,,,,,,,,,,,,,,,B,,,,,,10 days juv
HZ_BR,Germany,Hohenwutzen 30,HOWZ30,SK,3351,F?,2015,10/6/15,1F,Dissection,,,14.119,52.8366666667,,10/6/15,0,,,,,,,,,,,,,,,,,,B,,,,,,10 days juv
HZ_BR,Germany,Hohenwutzen 30,HOWZ30,SK,3352,M,2015,10/6/15,1M,Dissection,,,14.119,52.8366666667,,10/6/15,0,,,,,,,,,,,,,,,,,,B,,,,,,10 days juv
HZ_BR,Germany,Hohenwutzen 30,HOWZ30,SK,3353,M,2015,10/6/15,1M,Dissection,,,14.119,52.8366666667,,10/6/15,0,,,,,,,,,,,,,,,,,,B,,,,,,10 days juv
HZ_BR,Germany,Hohenwutzen 30,HOWZ30,SK,3354,M,2015,10/6/15,1M,Dissection,,,14.119,52.8366666667,,10/6/15,0,,,,,,,,,,,,,,,,,,B,,,,,,10 days juv
HZ_BR,Germany,Hohenwutzen 30,HOWZ30,SK,3355,M,2015,10/6/15,1M,Dissection,,,14.119,52.8366666667,,10/6/15,0,,,,,,,,,,,,,,,,,,B,,,,,,10 days juv
HZ_BR,Germany,Croustillier 17,CROU17,SK,3356,M,2015,10/4/15,1M,Dissection,,,14.116,52.7913888889,,10/6/15,2,,19.12,84.3,78.3,0.0502,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Bad Freienwalde 45,BADFR45,SK,3357,M,2015,10/5/15,1M,Dissection,,,13.97,53.0038888889,,10/6/15,1,,19.28,76.2,84.7,0.0386,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Altranft 39,ALTR39,SK,3358,M,2015,10/6/15,1M,Dissection,,,13.876,52.6052777778,,10/6/15,0,,8.72,58.4,63.9,0.0322,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Gielsdorf 68,GIEL68,SK,3359,M,2015,10/6/15,1M,Dissection,,,13.876,52.6052777778,,10/6/15,0,,21.55,88.4,74.3,0.1211,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Gielsdorf 68,GIEL68,SK,3360,M,2015,10/7/15,1M,Dissection,,,13.876,52.6052777778,,10/8/15,1,,7.85,57.2,63.6,0.0096,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Storkow 17,STORK17,SK,3361,F,2015,10/7/15,1F,Dissection,,,13.446,53.0477777778,,10/8/15,1,,6.27,50.8,58.1,0.009,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Gielsdorf 68,GIEL68,SK,3362,F,2015,10/8/15,1F,Dissection,,,13.876,52.6052777778,,10/8/15,0,,7.59,54.4,67.3,0.0318,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Gielsdorf 68,GIEL68,SK,3363,M,2015,10/8/15,1M,Dissection,,,13.876,52.6052777778,,10/8/15,0,,18.15,63.7,77.1,0.0421,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Neugaul 21,NEUG21,SK,3364,F,2015,10/7/15,1F,Dissection,,,14.1205555556,52.7547222222,,10/8/15,1,,14.03,72.7,74.4,0.0307,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Gielsdorf 68,GIEL68,SK,3365,M,2015,10/8/15,1M,Dissection,,,13.876,52.6052777778,,10/8/15,0,,16.02,73.6,76.7,0.0629,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Hammelspring 6,HAMMEL,SK,3366,F,2015,10/8/15,1F,Dissection,,,13.429,53.0688888889,,10/9/15,1,,16.2,75,78.4,0.0524,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Ort Berkenlatten 7,ORTB7,SK,3367,M,2015,10/8/15,1M,Dissection,,,13.759,53.1405555556,,10/9/15,1,,15.12,72.5,74.9,0.0336,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Pappelwerder 1,PAPP1,SK,3368,F,2015,10/8/15,1F,Dissection,,,13.651,53.2108333333,,10/9/15,1,,16.92,81.4,84.3,0.0458,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Danewitz 22,DANE22,SK,3369,F,2015,10/8/15,1F,Dissection,,,13.666,52.7338888889,,10/9/15,1,,25.15,87.2,85.7,0.0525,,,,,,,,B+,9,,,,B,,,,,,
HZ_BR,Germany,Liebenthal,LIEB38,SK,3370,F,2015,10/9/15,1F,Dissection,,,13.464,52.9155555556,,10/9/15,0,,8.8,58.4,78.3,0.0156,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Hammelspring 6,HAMMEL,SK,3371,F,2015,10/8/15,1F,Dissection,,,13.429,53.0688888889,,10/9/15,1,,8.42,60.7,62.3,0.0143,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Gielsdorf 68,GIEL68,SK,3372,F,2015,10/8/15,1F,Dissection,,,13.876,52.6052777778,,10/9/15,1,,17.23,80.6,,0.0472,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Danewitz 22,DANE22,SK,3373,F,2015,10/8/15,1F,Dissection,,,13.666,52.7338888889,,10/9/15,1,,12.59,70.3,77.5,0.0255,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Gielsdorf 68,GIEL68,SK,3374,F,2015,10/8/15,1F,Dissection,,,13.876,52.6052777778,,10/9/15,1,,14.26,75.7,73.7,0.0411,,,,,,,,B+,5,,,,B,,,,,,
HZ_BR,Germany,Danewitz 22,DANE22,SK,3375,F,2015,10/8/15,1F,Dissection,,,13.666,52.7338888889,,10/9/15,1,,11.2,65.3,77.1,0.0397,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Gottesgabe 1,GOTTES,SK,3376,M,2015,10/10/15,1M,Dissection,,,14.183,52.6377777778,,10/11/15,1,,12.15,71.2,74.4,0.0425,,,,,,,,,,,,,B,,,,,,
HZ_BR,Germany,Sternfelde 2,STERNF2,SK,3377,F,2015,10/11/15,1F,Dissection,,,13.97,53.0038888889,,10/12/15,1,,15.93,80.9,79.4,0.0607,,,,,,,,B+,5,,,,B,,,,,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3378,F,2015,10/12/15,1F,Dissection,,,13.6025,52.2225,,10/12/15,0,,15.5,80.7,78.5,0.133,,,,,,,,B-,,,,,B,,,,,,
HZ_BR,Germany,Bestensee 6,BESTE6,SK,3379,F,2015,10/12/15,1F,Dissection,,,13.6025,52.2225,,10/12/15,0,,14.7,73.2,85.4,0.0539,,,,,,,,B-,,,,,B,,,,,,
TRANSPORTED MICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
