Year ,Transect ,Code ,Mouse_ID,n18S_Seq,COI_Seq,ORF470_Seq,Species
2015,HZ_BAV ,GUTH1 ,SK_3487,negative,negative,negative,Negative
2015,HZ_BAV ,ZILCH4 ,SK_3488,negative,negative,negative,Negative
2015,HZ_BAV ,ZILCH4 ,SK_3489,negative,negative,negative,Negative
2016,HZ_BR ,NA,A_0001 ,negative,negative,negative,Negative
2016,HZ_BR ,NA,A_0002 ,negative,negative,negative,Negative
2016,HZ_BR ,NA,A_0003 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0001 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0002 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0003 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0004 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0005 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0006 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0007 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0008 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0009 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0010 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0011 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0012 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0013 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0014 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0015 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0016 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0017 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0018 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0019 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0020 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0021 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0022 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0023 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0024 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0025 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0026 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0027 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0028 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0029 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0030 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0031 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0032 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0033 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0034 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0035 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0036 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0037 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0038 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0039 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0040 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0041 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0042 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0043 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0044 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0045 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHORF16 ,AA_0046 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0047 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0048 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0049 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0050 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZIND ,AA_0051 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZIND ,AA_0052 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZIND ,AA_0053 ,Tissue,Tissue,Tissue,E_ferrisi
2016,HZ_BR ,E_ZIND ,AA_0054 ,positive,positive,negative,E_vermiformis
2016,HZ_BR ,E_PAPP ,AA_0055 ,negative,negative,negative,Negative
2016,HZ_BR ,E_PAPP ,AA_0056 ,negative,negative,negative,Negative
2016,HZ_BR ,E_PAPP ,AA_0057 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HOHE ,AA_0058 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HOHE ,AA_0059 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HOHE ,AA_0060 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHEN8h ,AA_0061 ,negative,negative,negative,Negative
2016,HZ_BR ,SCHEN8h ,AA_0062 ,negative,negative,negative,Negative
2016,HZ_BR ,E_WOLZ ,AA_0063 ,negative,negative,negative,Negative
2016,HZ_BR ,E_LIEB ,AA_0064 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_LIEB ,AA_0065 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_LIEB ,AA_0066 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_LIEB ,AA_0067 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_LIEB ,AA_0068 ,Tissue,Tissue,positive,E_ferrisi
2016,HZ_BR ,E_LIEB ,AA_0069 ,Tissue,Tissue,negative,E_falciformis
2016,HZ_BR ,E_LIEB ,AA_0070 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_KLAN ,AA_0071 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0072 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0073 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0074 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0075 ,negative,negative,negative,Negative
2016,HZ_BR ,E_GRAB ,AA_0076 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AMTO ,AA_0077 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AMTO ,AA_0078 ,negative,negative,negative,Negative
2016,HZ_BR ,E_WOLZ ,AA_0079 ,negative,positive,positive,E_falciformis
2016,HZ_BR ,E_WOLZ ,AA_0080 ,positive,positive,negative,Double
2016,HZ_BR ,E_WOLZ ,AA_0080c,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_WOLZ ,AA_0080i,positive,positive,positive,E_vermiformis
2016,HZ_BR ,E_WOLZ ,AA_0081 ,negative,negative,negative,Negative
2016,HZ_BR ,E_WOLZ ,AA_0082 ,positive,positive,negative,E_falciformis
2016,HZ_BR ,HOPPE1 ,AA_0083 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0084 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0085 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0086 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0087 ,negative,negative,negative,Negative
2016,HZ_BR ,E_WOLZ ,AA_0088 ,positive,positive,positive,E_falciformis
2016,HZ_BR ,E_WOLZ ,AA_0089 ,negative,negative,negative,Negative
2016,HZ_BR ,E_GRAB ,AA_0090 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MU14 ,AA_0091 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MU14 ,AA_0092 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0093 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0094 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_MIL1 ,AA_0095 ,negative,negative,negative,Negative
2016,HZ_BR ,E_OE62 ,AA_0096 ,negative,negative,negative,Negative
2016,HZ_BR ,RUDN21 ,AA_0097 ,negative,negative,negative,Negative
2016,HZ_BR ,RUDN21 ,AA_0098 ,negative,negative,negative,Negative
2016,HZ_BR ,E_GR17 ,AA_0099 ,negative,negative,negative,Negative
2016,HZ_BR ,E_RO38 ,AA_0100 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_RO38 ,AA_0100c,positive,positive,positive,Double
2016,HZ_BR ,E_RO38 ,AA_0101 ,negative,negative,negative,Negative
2016,HZ_BR ,E_GRAF ,AA_0102 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0103 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0104 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0105 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0106 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0107 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0108 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0109 ,negative,negative,negative,Negative
2016,HZ_BR ,HOPPE1 ,AA_0110 ,negative,negative,negative,Negative
2016,HZ_BR ,E_KIR1 ,AA_0111 ,Tissue,Tissue,negative,E_vermiformis
2016,HZ_BR ,E_KIR1 ,AA_0112 ,negative,Tissue,Tissue,E_falciformis
2016,HZ_BR ,E_WOLZ ,AA_0113 ,Tissue,Tissue,Tissue,E_ferrisi
2016,HZ_BR ,E_KIR1 ,AA_0114 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0115 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0116 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0117 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0118 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZEH8 ,AA_0119 ,negative,negative,negative,Negative
2016,HZ_BR ,E_KIR1 ,AA_0120 ,negative,negative,positive,E_ferrisi
2016,HZ_BR ,E_KIR1 ,AA_0121 ,Tissue,Tissue,negative,E_ferrisi
2016,HZ_BR ,E_ZEH8 ,AA_0122 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0123 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0124 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MIL1 ,AA_0125 ,negative,negative,negative,Negative
2016,HZ_BR ,E_KI13 ,AA_0126 ,negative,negative,negative,Negative
2016,HZ_BR ,E_RIB8 ,AA_0127 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ALTE ,AA_0128 ,negative,negative,negative,Negative
2016,HZ_BR ,E_RIB8 ,AA_0129 ,negative,negative,negative,Negative
2016,HZ_BR ,E_EGS7 ,AA_0130 ,negative,negative,negative,Negative
2016,HZ_BR ,E_EGS7 ,AA_0131 ,negative,negative,negative,Negative
2016,HZ_BR ,E_EGS7 ,AA_0132 ,negative,negative,negative,Negative
2016,HZ_BR ,E_GUTS ,AA_0133 ,negative,negative,negative,Negative
2016,HZ_BR ,E_EGS7 ,AA_0134 ,negative,negative,negative,Negative
2016,HZ_BR ,E_EGS7 ,AA_0135 ,negative,negative,negative,Negative
2016,HZ_BR ,E_KI13 ,AA_0136 ,negative,negative,negative,Negative
2016,HZ_BR ,E_KI13 ,AA_0137 ,negative,negative,negative,Negative
2016,HZ_BR ,E_STE1 ,AA_0138 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ANDE ,AA_0139 ,negative,positive,positive,E_ferrisi
2016,HZ_BR ,E_WILM ,AA_0140 ,Tissue,Tissue,Tissue,E_vermiformis
2016,HZ_BR ,E_WILM ,AA_0141 ,negative,negative,negative,Negative
2016,HZ_BR ,E_WILM ,AA_0142 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MU14 ,AA_0143 ,negative,negative,negative,Negative
2016,HZ_BR ,E_LUDE ,AA_0144 ,negative,negative,negative,Negative
2016,HZ_BR ,E_WRI6 ,AA_0145 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0146 ,negative,negative,negative,Negative
2016,HZ_BR ,E_LUCK ,AA_0147 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0148 ,negative,negative,negative,Negative
2016,HZ_BR ,E_LUCK ,AA_0149 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0150 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0151 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0152 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0153 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0154 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0155 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0156 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0157 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0158 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0159 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DU19 ,AA_0160 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DORW ,AA_0161 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DORW ,AA_0162 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DORW ,AA_0163 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HIND ,AA_0164 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HIND ,AA_0165 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_HIND ,AA_0166 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HIND ,AA_0167 ,Tissue,negative,negative,E_ferrisi
2016,HZ_BR ,E_HIND ,AA_0168 ,negative,Tissue,negative,E_ferrisi
2016,HZ_BR ,E_HIND ,AA_0169 ,positive,positive,positive,E_ferrisi
2016,HZ_BR ,E_HIND ,AA_0170 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HIND ,AA_0171 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HIND ,AA_0172 ,negative,negative,negative,Negative
2016,HZ_BR ,E_DOB1 ,AA_0173 ,negative,positive,positive,E_ferrisi
2016,HZ_BR ,E_HIND ,AA_0174 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HIND ,AA_0175 ,Tissue,negative,negative,E_ferrisi
2016,HZ_BR ,E_HIND ,AA_0176 ,negative,negative,negative,Negative
2016,HZ_BR ,STEG1 ,AA_0177 ,negative,negative,negative,Negative
2016,HZ_BR ,E_GERS ,AA_0178 ,negative,negative,negative,Negative
2016,HZ_BR ,E_GERS ,AA_0179 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZOOT ,AA_0180 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZOOT ,AA_0181 ,negative,negative,negative,Negative
2016,HZ_BR ,E_NE20 ,AA_0182 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZOOT ,AA_0183 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ZOOT ,AA_0184 ,negative,negative,negative,Negative
2016,HZ_BR ,DOBB8 ,AA_0185 ,negative,negative,negative,Negative
2016,HZ_BR ,DOBB8 ,AA_0186 ,negative,negative,negative,Negative
2016,HZ_BR ,DOBB8 ,AA_0187 ,negative,negative,negative,Negative
2016,HZ_BR ,DOBB8 ,AA_0188 ,negative,negative,negative,Negative
2016,HZ_BR ,DOBB8 ,AA_0189 ,negative,negative,negative,Negative
2016,HZ_BR ,E_HIND ,AA_0190 ,Tissue,Tissue,Tissue,E_ferrisi
2016,HZ_BR ,E_DOB1 ,AA_0191 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MA20 ,AA_0192 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MA20 ,AA_0193 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MA20 ,AA_0194 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MA20 ,AA_0195 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AD23 ,AA_0196 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MA20 ,AA_0197 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AMR1 ,AA_0198 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AD23 ,AA_0199 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AD23 ,AA_0200 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AD23 ,AA_0201 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AD23 ,AA_0202 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ST18 ,AA_0203 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AD23 ,AA_0204 ,Tissue,Tissue,Tissue,E_vermiformis
2016,HZ_BR ,E_ST18 ,AA_0205 ,negative,negative,negative,Negative
2016,HZ_BR ,E_AD23 ,AA_0206 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MO12 ,AA_0207 ,negative,negative,negative,Negative
2016,HZ_BR ,E_ST18 ,AA_0208 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MO12 ,AA_0209 ,negative,negative,negative,Negative
2016,HZ_BR ,LETS38 ,AA_0210 ,negative,negative,negative,Negative
2016,HZ_BR ,E_MA20 ,AA_0211 ,negative,negative,negative,Negative
2017,HZ_BR,DANE22,AA_0237,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0238,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0239,negative,negative,negative,Negative
2017,HZ_BR,BUCHH,AA_0240,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0241,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0242,negative,negative,negative,Negative
2017,HZ_BR,BRITZ2,AA_0243,positive,positive,positive,E_ferrisi
2017,HZ_BR,MARIE,AA_0244,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0245,negative,positive,positive,E_ferrisi
2017,HZ_BR,BESTE6,AA_0246,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0247,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0248,negative,positive,positive,E_ferrisi
2017,HZ_BR,BESTE6,AA_0249,positive,positive,positive,E_falciformis
2017,HZ_BR,BESTE6,AA_0250,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0251,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0252,positive,negative,positive,E_ferrisi
2017,HZ_BR,BESTE6,AA_0253,negative,negative,negative,Negative
2017,HZ_BR,MARIE,AA_0254,negative,negative,negative,Negative
2017,HZ_BR,MARIE,AA_0255,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0256,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0257,positive,positive,positive,E_ferrisi
2017,HZ_BR,SCHEN8h,AA_0258,negative,negative,negative,Negative
2017,HZ_BR,BESTE6,AA_0259,positive,positive,positive,E_ferrisi
2017,HZ_BR,BESTE6,AA_0260,negative,positive,positive,E_ferrisi
2017,HZ_BR,MARIE,AA_0261,positive,positive,negative,E_falciformis
2017,HZ_BR,MARIE,AA_0262,negative,negative,negative,Negative
2017,HZ_BR,MARIE,AA_0263,negative,negative,negative,Negative
2017,HZ_BR,ERKNKI,AA_0264,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0265,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0266,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0267,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0268,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0269,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0270,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0271,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0272,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0273,negative,positive,negative,Other
2017,HZ_BR,GIEL68,AA_0274,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0275,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0276,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0277,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0278,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0279,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0280,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0281,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0282,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0283,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0284,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0285,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0286,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0287,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0288,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0289,negative,negative,negative,Negative
2017,HZ_BR,GIEL68,AA_0290,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0291,negative,negative,negative,Negative
2017,HZ_BR,SCHORFHOF,AA_0292,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0293,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0294,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0295,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0296,positive,positive,negative,E_ferrisi
2017,HZ_BR,NA,AA_0297,negative,positive,negative,Negative
2017,HZ_BR,NA,AA_0298,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0299,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0300,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0301,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0302,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0303,negative,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0304,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0305,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0306,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0307,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0308,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0309,negative,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0310,negative,positive,positive,E_falciformis
2017,HZ_BR,NA,AA_0311,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0312,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0313,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0314,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0315,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0316,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0317,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0318,negative,positive,negative,Negative
2017,HZ_BR,NA,AA_0319,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0320,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0321,positive,positive,positive,E_vermiformis
2017,HZ_BR,NA,AA_0322,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0323,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0324,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0325,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0326,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0327,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0328,positive,positive,negative,E_falciformis
2017,HZ_BR,NA,AA_0329,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0330,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0331,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0332,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0333,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0334,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0335,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0336,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0337,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0338,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0339,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0340,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0341,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0342,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0343,negative,positive,positive,E_falciformis
2017,HZ_BR,STORK84,AA_0344,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0345,positive,negative,positive,E_falciformis
2017,HZ_BR,STORK84,AA_0346,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0347,negative,negative,positive,E_falciformis
2017,HZ_BR,STORK84,AA_0348,negative,positive,positive,E_ferrisi
2017,HZ_BR,STORK84,AA_0349,positive,positive,positive,E_vermiformis
2017,HZ_BR,STORK84,AA_0350,negative,negative,positive,E_ferrisi
2017,HZ_BR,STORK84,AA_0351,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0352,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0353,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0354,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0355,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0356,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0357,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0358,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0359,negative,negative,negative,Negative
2017,HZ_BR,STORK84,AA_0360,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0361,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0362,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0363,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0364,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0365,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0366,positive,positive,positive,E_falciformis
2017,HZ_BR,NA,AA_0367,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0368,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0369,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0370,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0371,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0372,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0373,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0374,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0375,negative,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0376,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0377,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0378,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0379,negative,negative,negative,Negative
